mciId,classification,repairRounds,goalAchieved,mutationRegressed,aiAuditRisk,diffFile,totalSeconds,generationSeconds,totalTokens,cacheHit
XMPPTCPConnection::1,SUCCESS,0,True,False,LOW,diffs/XMPPTCPConnection__1.diff,117.82,54.23,32600,False
Message::1,SUCCESS,1,True,False,LOW,diffs/Message__1.diff,208.44,119.7,73247,False
MessageHandler::1,SUCCESS,0,True,False,LOW,diffs/MessageHandler__1.diff,78.58,27.88,40057,False
"BoundValueOperations<Object,Object>::1",ENVIRONMENT_NOT_READY,0,,,,,,,0,False
IMAPFolder::1,FAILED_BEHAVIORAL_EQUIVALENCE,1,True,False,SKIPPED,diffs/IMAPFolder__1.diff,201.06,80.67,56445,False
ChannelInterceptor::1,SUCCESS,0,True,False,LOW,diffs/ChannelInterceptor__1.diff,44.28,14.02,16900,False
org.springframework.integration.ip.tcp.connection.TcpSocketSupport::1,SUCCESS,0,True,False,LOW,diffs/org.springframework.integration.ip.tcp.connection.TcpSocketSupport__1.diff,25.86,8.05,16554,False
org.springframework.integration.ip.tcp.connection.TcpSocketSupport::2,SUCCESS,0,True,False,LOW,diffs/org.springframework.integration.ip.tcp.connection.TcpSocketSupport__2.diff,111.84,90.62,60670,False
XMPPConnection::1,SUCCESS,0,True,False,LOW,diffs/XMPPConnection__1.diff,74.91,37.86,24081,False
XMPPConnection::2,SUCCESS,0,True,False,LOW,diffs/XMPPConnection__2.diff,64.79,27.63,22693,False
XMPPConnection::3,SUCCESS,0,True,False,LOW,diffs/XMPPConnection__3.diff,48.81,15.09,33648,False
XMPPConnection::4,SUCCESS,0,True,False,UNKNOWN,diffs/XMPPConnection__4.diff,87.67,43.62,25879,False
Folder::1,SUCCESS,0,True,False,LOW,diffs/Folder__1.diff,514.48,403.13,176464,False
Folder::2,SUCCESS,0,True,False,LOW,diffs/Folder__2.diff,150.55,115.22,71425,False
Folder::3,SUCCESS,0,True,False,LOW,diffs/Folder__3.diff,137.78,80.47,56665,False
SmartLifecycle::1,SUCCESS,0,True,False,LOW,diffs/SmartLifecycle__1.diff,73.89,37.53,28611,False
DestinationProvider::1,SUCCESS,0,True,False,LOW,diffs/DestinationProvider__1.diff,30.13,11.28,17819,False
SoapMessage::1,SUCCESS,0,True,False,LOW,diffs/SoapMessage__1.diff,65.29,26.19,25070,False
ConnectionFactory::1,SUCCESS,0,True,False,LOW,diffs/ConnectionFactory__1.diff,72.35,22.99,23604,False
ConnectionFactory::2,SUCCESS,1,True,False,LOW,diffs/ConnectionFactory__2.diff,90.79,53.39,50994,False
ConnectionFactory::3,SUCCESS,0,True,False,LOW,diffs/ConnectionFactory__3.diff,104.53,73.69,90254,False
ConnectionFactory::4,SUCCESS,0,True,False,LOW,diffs/ConnectionFactory__4.diff,37.99,12.07,35925,False
ConnectionFactory::5,SUCCESS,0,True,False,LOW,diffs/ConnectionFactory__5.diff,62.55,27.11,25841,False
FaultMessageResolver::1,SUCCESS,0,True,False,LOW,diffs/FaultMessageResolver__1.diff,30.2,10.88,17842,False
org.springframework.amqp.core.Message::1,SUCCESS,0,True,False,LOW,diffs/org.springframework.amqp.core.Message__1.diff,80.9,58.37,50662,False
javax.sql.DataSource::1,SUCCESS,0,True,False,LOW,diffs/javax.sql.DataSource__1.diff,73.77,29.94,33438,False
MessageContext::1,SUCCESS,0,True,False,LOW,diffs/MessageContext__1.diff,168.07,117.41,53583,False
org.springframework.integration.file.remote.session.SessionFactory<org.springframework.integration.file.remote.gateway.RemoteFileOutboundGatewayTests.TestLsEntry>::1,SUCCESS,0,True,False,LOW,diffs/org.springframework.integration.file.remote.session.SessionFactory_org.springframework.integration.f-417ed8c09379.diff,188.22,160.82,115524,False
Marshaller::1,SUCCESS,0,True,False,LOW,diffs/Marshaller__1.diff,67.13,47.26,29009,False
Connection::1,SUCCESS,0,True,False,LOW,diffs/Connection__1.diff,146.37,121.16,59086,False
Connection::2,SUCCESS,0,True,False,LOW,diffs/Connection__2.diff,47.76,27.31,25013,False
Connection::3,SUCCESS,0,True,False,LOW,diffs/Connection__3.diff,72.29,52.33,47933,False
Connection::4,SUCCESS,0,True,False,LOW,diffs/Connection__4.diff,66.05,43.79,78065,False
IMqttToken::1,SUCCESS,0,True,False,LOW,diffs/IMqttToken__1.diff,91.58,69.54,67983,False
IMqttToken::2,SUCCESS,1,True,False,LOW,diffs/IMqttToken__2.diff,168.59,84.36,61931,False
IMqttToken::3,SUCCESS,0,True,False,LOW,diffs/IMqttToken__3.diff,23.29,5.07,12743,False
org.springframework.integration.acks.AcknowledgmentCallback::1,SUCCESS,0,True,False,LOW,diffs/org.springframework.integration.acks.AcknowledgmentCallback__1.diff,53.8,21.9,24021,False
org.springframework.integration.file.remote.session.Session<F>::1,SUCCESS,1,True,False,LOW,diffs/org.springframework.integration.file.remote.session.Session_F___1.diff,87.09,48.24,42968,False
org.springframework.integration.file.remote.session.Session<F>::2,SUCCESS,0,True,False,LOW,diffs/org.springframework.integration.file.remote.session.Session_F___2.diff,105.63,78.68,34782,False
WebSocketHandlerRegistration::1,SUCCESS,0,True,False,LOW,diffs/WebSocketHandlerRegistration__1.diff,42.02,9.64,17021,False
AmqpTemplate::1,SUCCESS,0,True,False,LOW,diffs/AmqpTemplate__1.diff,51.36,30.17,18272,False
java.io.File::1,SUCCESS,0,True,False,LOW,diffs/java.io.File__1.diff,93.26,56.18,44466,False
SourceExtractor<?>::1,SUCCESS,0,True,False,LOW,diffs/SourceExtractor_____1.diff,40.34,19.26,19038,False
org.springframework.integration.ip.tcp.connection.TcpConnectionSupport::1,SUCCESS,0,True,False,LOW,diffs/org.springframework.integration.ip.tcp.connection.TcpConnectionSupport__1.diff,54.19,19.37,17505,False
SmbFile::1,SUCCESS,1,True,False,LOW,diffs/SmbFile__1.diff,355.57,127.36,112491,False
MqttAsyncClient::1,SUCCESS,1,True,False,LOW,diffs/MqttAsyncClient__1.diff,216.42,175.11,94017,False
org.springframework.integration.file.remote.session.Session<java.lang.String>::1,SUCCESS,0,True,False,LOW,diffs/org.springframework.integration.file.remote.session.Session_java.lang.String___1.diff,57.82,38.9,30763,False
ConsumerFactory::1,SUCCESS,0,True,False,LOW,diffs/ConsumerFactory__1.diff,67.11,34.31,49470,False
ConsumerFactory::2,SUCCESS,0,True,False,LOW,diffs/ConsumerFactory__2.diff,230.13,203.92,191895,False
EntityManager::1,SUCCESS,0,True,False,LOW,diffs/EntityManager__1.diff,150.9,80.74,41352,False
ConsumerGroupMetadata::1,SUCCESS,0,True,False,LOW,diffs/ConsumerGroupMetadata__1.diff,47.99,10.94,33165,False
WebServiceMessageSender::1,SUCCESS,0,True,False,LOW,diffs/WebServiceMessageSender__1.diff,36.27,15.64,19172,False
org.springframework.integration.file.remote.session.Session<org.springframework.integration.file.remote.gateway.RemoteFileOutboundGatewayTests.TestLsEntry>::1,SUCCESS,1,True,False,LOW,diffs/org.springframework.integration.file.remote.session.Session_org.springframework.integration.file.rem-bc1ca7d8f9d4.diff,261.99,152.23,111962,False
org.springframework.integration.file.remote.session.Session<org.springframework.integration.file.remote.gateway.RemoteFileOutboundGatewayTests.TestLsEntry>::2,FAILED_SYNTACTIC_VALIDITY,1,True,False,SKIPPED,diffs/org.springframework.integration.file.remote.session.Session_org.springframework.integration.file.rem-f34715addb67.diff,69.74,59.76,51462,False
Expression::1,ENVIRONMENT_NOT_READY,0,,,,,,,0,False
Expression::2,ENVIRONMENT_NOT_READY,0,,,,,,,0,False
org.springframework.integration.ip.tcp.connection.AbstractClientConnectionFactory::1,SUCCESS,0,True,False,LOW,diffs/org.springframework.integration.ip.tcp.connection.AbstractClientConnectionFactory__1.diff,246.67,195.93,113945,False
org.springframework.integration.ip.tcp.connection.AbstractClientConnectionFactory::2,SUCCESS,0,True,False,LOW,diffs/org.springframework.integration.ip.tcp.connection.AbstractClientConnectionFactory__2.diff,111.71,64.73,83249,False
org.springframework.integration.ip.tcp.connection.AbstractClientConnectionFactory::3,SUCCESS,1,True,False,LOW,diffs/org.springframework.integration.ip.tcp.connection.AbstractClientConnectionFactory__3.diff,160.55,65.73,64924,False
ExecutorService::1,SUCCESS,0,True,False,LOW,diffs/ExecutorService__1.diff,84.25,62.68,40561,False
WebSocketHandlerRegistry::1,SUCCESS,0,True,False,LOW,diffs/WebSocketHandlerRegistry__1.diff,58.54,42.18,31591,False
java.io.InputStream::1,SUCCESS,1,True,False,LOW,diffs/java.io.InputStream__1.diff,132.34,61.45,59977,False
SessionFactory<FTPFile>::1,SUCCESS,0,True,False,LOW,diffs/SessionFactory_FTPFile___1.diff,52.34,31.38,28914,False
